row,id,product,section,serial,slug,canonical_path,title,primary_keyword,body_chars,body_sha256,old_baseline_verdict,new_verdict,preliminary_verdict,issue_codes,user_role,search_situation,real_question,quick_answer,natural_tone,actionable_next_step,batch,gemini_reason,gemini_evidence
88,THEME-INTERPERSONAL-10,personality,interpersonal,interpersonal-0010,interpersonal-0010,/articles/interpersonal/interpersonal-0010,人際問題怎麼問塔羅，才不會變成控制別人？,人際塔羅問題,1764,f28f722fcc47264f5e23fee9c9ee3b82e2b32a6e9896460d80c3f6d29a4567fe,BASELINE_ONLY_NOT_EVIDENCE,KEEP,KEEP,NONE,想用 MBTI 或人格分類理解自己與互動模式的一般讀者,搜尋「人際塔羅問題」時，多半想快速對照自己或某段關係，而不是讀理論課。,這個人格概念能幫我看見哪種偏好，哪些地方不能當成固定標籤？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_018,文章能直接回應讀者的核心焦慮，提供具體的應對策略，並清晰劃分占卜工具的局限性與現實行動的必要性。,"[{""code"":""CONCRETE_SCENARIO"",""evidence"":""精準切入『在辦公室聽到冷言冷語時』、『主管在會議上的冷淡回應』等具體人際焦慮情境，讀者代入感強。""},{""code"":""CLEAR_BOUNDARY"",""evidence"":""明確指出『牽涉肢體暴力或法律糾紛，求助占卜完全是浪費時間且危險的』，有效界定工具使用邊界。""}]"
89,TAROT-M18,tarot,tarot,tarot-0010,tarot-0010,/articles/tarot/tarot-0010,月亮牌意思：正位、逆位與感情焦慮怎麼看,月亮牌意思,981,450f8b1b0f1baffcc6cf389f3b4e6414a930d958c985c1222f40729d8667ae90,BASELINE_ONLY_NOT_EVIDENCE,HUMAN_LIGHT_EDIT,GEMINI_REWRITE,SEARCH_INTENT_LAG|SHORT_BODY|LOW_SCENARIO_DENSITY,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「月亮牌意思」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_018,前半段意象解析寫得不錯，但後半段關於牌義與正逆位的段落過於單薄且未能回應搜尋意圖，需由人工補強後半段的具體情境。,"[{""code"":""UNEVEN_QUALITY"",""evidence"":""文章前半段具備豐富的圖像細節分析，但後半段（第三、四段）內容突然變得空泛且篇幅極短。""},{""code"":""SEARCH_INTENT_LAG"",""evidence"":""直到第三段才回答核心關鍵字『月亮牌意思』，且回答過於簡略，未能與讀者實際面臨的感情或工作卡點深度結合。""}]"
90,THEME-LOVE-10,tarot,love,love-0010,love-0010,/articles/love/love-0010,感情裡該主動、等待還是放下？用三種成本做選擇,主動等待放下,1514,42c4885856584108d7bf7553a6ee0b121524af408439aaace695619538f0b659,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「主動等待放下」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,PARTIAL,PENDING_GEMINI_REVIEW,先分清是在等回覆、怕失去、想復合，還是不確定要不要繼續。,reviewer_batch_018,文章結構呈現明顯的 AI 模板感，過度依賴並列句型與抽象說理，缺乏真人口吻與深刻的洞察，建議重新生成。,"[{""code"":""AI_TEMPLATE_SMELL"",""evidence"":""文章大量使用『你可以選擇...』、『你也可以選擇...』、『最後一個選項是...』等僵化的 AI 條列式模板骨架。""},{""code"":""OVERLY_ABSTRACT"",""evidence"":""『藉由評估心力與時間成本來決定行動』等說理過於抽象說教，且『這四個字只是一個幫助你釐清現狀的輔助工具』讀起來生硬不自然。""}]"
91,ASTRO-SUN-ARIES-01,astro,astrology,astrology-0011,astrology-0011,/articles/astrology/astrology-0011,牡羊座是什麼？從主動性、競爭感與行動節奏理解太陽星座,牡羊座太陽,1366,3945e0ff60d6ec4d7a931703c9523813910a1375006268acb9cf11f26da1c383,BASELINE_ONLY_NOT_EVIDENCE,KEEP,HUMAN_LIGHT_EDIT,TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「牡羊座太陽」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_019,文章具備具體的實際情境，針對牡羊座的資源與摩擦有深刻且自然的描述，提供明確可操作的下一步，無模板感。,"[{""code"":""CONCRETE_SCENARIO"",""evidence"":""例如「會議裡大家仍在評估方案時，先提出可試做版本並主動承擔第一輪」""},{""code"":""ACTIONABLE_STEP"",""evidence"":""挑一件想立刻推進的事，先說清目標、試行範圍與回顧時間，再觀察主動是否帶來合作。""}]"
92,CHART-ZIWEI-09,fortune,ziwei,fortune-0011,fortune-0011,/articles/fortune/fortune-0011,子女宮是什麼？親子互動、照顧方式與創造成果怎麼看,子女宮是什麼,1267,a978750b8187f9430b1bfdd3d0059c9aafd6c367e0bf66db19e30b08e602d2d4,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「子女宮是什麼」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_019,嚴重的關鍵字堆疊（Keyword stuffing），多次將「子女宮是什麼」生硬地塞入句中作為名詞或片語，導致語句極度不自然，破壞真人口吻。,"[{""code"":""KEYWORD_STUFFING"",""evidence"":""初次接觸子女宮是什麼時，最容易把一個命理名詞翻成固定性格或未來事件""},{""code"":""KEYWORD_STUFFING"",""evidence"":""合看子女宮是什麼不是把術語堆得越多越好，而是確認不同訊息是否互相支持""}]"
93,THEME-CAREER-11,fortune,career,career-0011,career-0011,/articles/career/career-0011,工作問題怎麼問塔羅？把預測題改成可行動的問題,工作塔羅問題,1524,dd4969d291a7ae2b185c705b7e72a7b87f52d570123ff4f96b8e5f4394fb59a6,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「工作塔羅問題」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_019,文章過度抽象且流於通用的職場建議，缺乏與塔羅牌特性緊密結合的細節；且有生硬套用模板句與關鍵字的現象。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""這說明工作塔羅問題並不能代表實際付出或解決任何現實障礙。""},{""code"":""KEYWORD_STUFFING"",""evidence"":""必須明白工作塔羅問題並非萬能的解答機器，它無法提供任何法律合約的保障""}]"
94,THEME-LIFE-11,fortune,life-direction,life-direction-0011,life-direction-0011,/articles/life-direction/life-direction-0011,年度人生方向報告適合看什麼？用主題追蹤變化,年度人生方向報告,1543,c8b6b1fa5da3048a842495fd248cf155197829e09f42735f8c4facbdaab9cd2e,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「年度人生方向報告」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_019,內容嚴重偏離命理報告的主題，淪為通用的時間與壓力管理文章；同時套用了標準的限制模板句，毫無專屬情境。,"[{""code"":""ABSTRACT_CONTENT"",""evidence"":""我們翻閱最近幾個月的信用卡帳單與通訊軟體對話紀錄，找出干擾目前步調的具體事件。""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""年度人生方向報告並不能代表什麼，更無法替我們自動換來新工作或好人緣。""}]"
95,THEME-WEALTH-11,fortune,wealth,wealth-0011,wealth-0011,/articles/wealth/wealth-0011,財富問題最不該怎麼問？避開必中、翻倍與讀心,金錢命理問法,1468,54c1057d61b3c978181db586ed573a4a96076a73c1ffa6b31a820639a7aa5d10,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,LOW_SCENARIO_DENSITY,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「金錢命理問法」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,先分清收入、支出、風險感與安全感，不把文章當成投資建議。,reviewer_batch_019,將關鍵字直接當作專有名詞進行維基百科式的解釋，非常不自然；後半段完全變成理財建議，且套用標準的免責與限制模板。,"[{""code"":""KEYWORD_STUFFING"",""evidence"":""金錢命理問法是指人在焦慮時向命理求問財富的具體提問方式。""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""金錢命理問法不能代表客觀市場趨勢或保本合約""}]"
96,MBTI-TYPE-ISFJ,personality,mbti,personality-0011,personality-0011,/articles/personality/personality-0011,ISFJ 是什麼？感情、工作與責任感怎麼看,ISFJ 是什麼,378,dcb3b2e8c631f504ed57b8d06586f64b04ec92368f8dee714a24b4fdbe45bebb,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,HUMAN_LIGHT_EDIT,SHORT_BODY|LOW_SCENARIO_DENSITY,想用 MBTI 或人格分類理解自己與互動模式的一般讀者,搜尋「ISFJ 是什麼」時，多半想快速對照自己或某段關係，而不是讀理論課。,這個人格概念能幫我看見哪種偏好，哪些地方不能當成固定標籤？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_020,內容過於單薄且缺乏場景，無法有效滿足讀者想快速對照自己狀態的搜尋意圖，需要大幅擴充具體案例。,"[{""code"":""SHORT_BODY"",""evidence"":""文章總字數極少，僅有三個簡短段落，缺乏能讓讀者對照的具體生活或工作情境。""},{""code"":""NO_ACTIONABLE_STEP"",""evidence"":""結尾僅停留在『需要特別留意界線』等抽象概念，未提供讀者後續可操作的明確下一步。""}]"
97,THEME-INTERPERSONAL-11,personality,interpersonal,interpersonal-0011,interpersonal-0011,/articles/interpersonal/interpersonal-0011,社群裡總扮演同一個角色？用人格偏好看分工與壓力,社群角色與人格,1630,fc732533b7eeab2c01b181c2158395f35507f856497ceaed4514011fb3d0d7c5,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,想用 MBTI 或人格分類理解自己與互動模式的一般讀者,搜尋「社群角色與人格」時，多半想快速對照自己或某段關係，而不是讀理論課。,這個人格概念能幫我看見哪種偏好，哪些地方不能當成固定標籤？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_020,文章過度說教且用語不自然，關鍵字置入生硬，無法引起讀者共鳴，需重新改寫以符合一般人的對話語氣。,"[{""code"":""AI_TONE"",""evidence"":""充斥冗長、說教感重的 AI 句型（如『這能幫助你保留更多完整時間給自己，也可以讓其他成員有機會展現主動性』），缺乏真人口吻。""},{""code"":""KEYWORD_STUFFING"",""evidence"":""關鍵字被生硬插入句中（如『這種衝動正顯示出社群角色與人格是...』），導致語句極不通順。""}]"
98,TAROT-M14,tarot,tarot,tarot-0011,tarot-0011,/articles/tarot/tarot-0011,節制牌意思：正位、逆位與關係修復怎麼看,節制牌意思,967,b34639ad999ee3619a7ca47201853622dbf713648a39ec1f85714c550fdbd313,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SEARCH_INTENT_LAG|SHORT_BODY,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「節制牌意思」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_020,開頭資訊錯置導致搜尋意圖延遲，且核心的正逆位解釋缺乏場景，需要重新調整結構並補足情境範例。,"[{""code"":""SEARCH_INTENT_LAG"",""evidence"":""前兩段過度著墨於塔羅牌面的視覺細節（如『天使一腳踩地、一腳入水』），延遲回答讀者最關心的牌義與現狀對照。""},{""code"":""LACK_OF_DEPTH"",""evidence"":""正逆位解釋過於簡略且缺乏實際占卜情境的應用範例，無法幫助讀者把牌面意義與真實生活問題連結。""}]"
99,THEME-LOVE-11,tarot,love,love-0011,love-0011,/articles/love/love-0011,如何分辨感情直覺和焦慮？看訊息來源與身體反應,感情直覺與焦慮,1920,a3832dc5083643aaf6e6567804515eb9b934fbef1dbacf83f0ae2ec463a71989,BASELINE_ONLY_NOT_EVIDENCE,HUMAN_LIGHT_EDIT,KEEP,NONE,正在用塔羅整理感情、工作或選擇卡點的一般讀者,搜尋「感情直覺與焦慮」時，通常想先知道這張牌或問法能不能回答眼前問題。,這個塔羅線索現在能提醒我什麼，哪些結論不能只靠單篇文章決定？,PARTIAL,PENDING_GEMINI_REVIEW,先分清是在等回覆、怕失去、想復合，還是不確定要不要繼續。,reviewer_batch_020,整體架構與給出的下一步（具體對話與反扣手機）具備實用性，但部分語氣過於冗長抽象，需人工微調使其更平易近人。,"[{""code"":""OVERLY_ABSTRACT"",""evidence"":""部分用詞如『自動下載並重複播放的恐慌劇本』、『靈魂的警告』過於戲劇化與抽象，稍微脫離日常對話。""},{""code"":""PREACHY_TONE"",""evidence"":""給出的建議對話及後續解說（如『這種坦率且平穩的詢問方式，更能展現出你在面對感情波動時的成熟度』）說教感稍重。""}]"
100,ASTRO-SUN-TAURUS-01,astro,astrology,astrology-0012,astrology-0012,/articles/astrology/astrology-0012,金牛座是什麼？從穩定感、感官需求與累積方式理解太陽星座,金牛座太陽,1394,84d930545464d02b27f1802d401a1be9cefda8a94b3c0144daaf0e8b17c3a053,BASELINE_ONLY_NOT_EVIDENCE,BLOCKED,HUMAN_LIGHT_EDIT,TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「金牛座太陽」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_020,文章完全是劣質的模板套用產物，不具備閱讀價值且語氣極端生硬，必須直接阻擋。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""文章呈現極度嚴重的模板化，機械式地將『金牛座太陽』套入固定句型（如『這項金牛座太陽做法』、『金牛座太陽公開文章』），完全不像真人撰寫。""},{""code"":""EMPTY_CONTENT"",""evidence"":""段落內容高度抽象，缺乏金牛座專屬的獨特行為特徵描述，僅是空泛的框架論述加上生硬的免責聲明。""}]"
101,CHART-ZIWEI-10,fortune,ziwei,fortune-0012,fortune-0012,/articles/fortune/fortune-0012,遷移宮是什麼？外出環境、移動適應與他人眼中的你怎麼看,遷移宮是什麼,1253,5fec81b390437f1164531401b589f7eaa16af9f47190db729696a410f04bd8a8,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,KEEP,NONE,想用命盤、八字或紫微整理人生課題的一般讀者,搜尋「遷移宮是什麼」時，想先搞懂單一概念可看什麼，不想被玄學術語淹沒。,這個命盤概念能提供哪個觀察角度，哪些仍要回到完整個人資料？,PARTIAL,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_021,文章過度硬塞關鍵字破壞了真人口吻，且充滿空泛的說教結尾，需要重寫以恢復自然流暢度並給出具體的下一步。,"[{""code"":""KEYWORD_STUFFING"",""evidence"":""多處為了 SEO 硬塞關鍵字導致語句不自然，如「這項遷移宮是什麼練習不是為了證明命盤說得對」、「這條遷移宮是什麼限制不是否定命理文化」、「使用遷移宮是什麼較有幫助的結尾」。""},{""code"":""EMPTY_PREACHING"",""evidence"":""段落結尾帶有強烈說教與模板感，如「這能降低事後拼湊的偏差」、「會比填滿答案更負責」、「人仍能透過學習、協商與求助改變後續選擇」，缺乏直接針對主題的實用收斂。""}]"
